# ball-automatic.dat
# t           x           y           z           
 7.9         103.414     -8.71113    0           
 7.92        103.414     -8.71113    0           
 7.94        103.414     -8.71113    0           
 7.96        103.414     -8.71113    0           
 7.98        103.414     -8.71113    0           
 8           103.414     -8.71113    0           
 8.02        103.414     -8.71113    0           
 8.04        103.414     -8.71113    0           
 8.06        103.414     -8.71113    0           
 8.08        103.414     -8.71113    0           
 8.1         103.414     -8.71113    0           
 8.12        103.414     -8.71113    0           
 8.14        103.414     -8.71113    0           
 8.16        103.414     -8.71113    0           
 8.18        103.414     -8.71113    0           
 8.2         103.414     -8.71113    0           
 8.22        103.414     -8.71113    0           
 8.24        103.414     -8.71113    0           
 8.26        103.414     -8.71113    0           
 8.28        103.414     -8.71113    0           
 8.3         103.414     -8.71113    0           
 8.32        103.414     -8.71113    0           
 8.34        103.414     -8.71113    0           
 8.36        103.414     -8.71113    0           
 8.38        103.414     -8.71113    0           
 8.4         103.414     -8.71113    0           
 8.42        103.414     -8.71113    0           
 8.44        103.414     -8.71113    0           
 8.46        103.414     -8.71113    0           
 8.48        103.414     -8.71113    0           
 8.5         103.414     -8.71113    0           
 8.52        103.414     -8.71113    0           
 8.54        103.414     -8.71113    0           
 8.56        103.414     -8.71113    0           
 8.58        103.414     -8.71113    0           
 8.6         103.414     -8.71113    0           
 8.62        103.414     -8.71113    0           
 8.64        103.414     -8.71113    0           
 8.66        103.414     -8.71113    0           
 8.68        103.414     -8.71113    0           
 8.7         103.414     -8.71113    0           
 8.72        103.414     -8.71113    0           
 8.74        103.414     -8.71113    0           
 8.76        103.414     -8.71113    0           
 8.78        103.414     -8.71113    0           
 8.8         103.414     -8.71113    0           
 8.82        103.414     -8.71113    0           
 8.84        103.414     -8.71113    0           
 8.86        103.414     -8.71113    0           
 8.88        103.414     -8.71113    0           
 8.9         103.414     -8.71113    0           
 8.92        103.414     -8.71113    0           
 8.94        103.414     -8.71113    0           
 8.96        103.414     -8.71113    0           
 8.98        103.414     -8.71113    0           
 9           103.414     -8.71113    0           
 9.02        103.414     -8.71113    0           
 9.04        103.414     -8.71113    0           
 9.06        103.414     -8.71113    0           
 9.08        103.414     -8.71113    0           
 9.1         103.414     -8.71113    0           
 9.12        103.414     -8.71113    0           
 9.14        103.414     -8.71113    0           
 9.16        103.414     -8.71113    0           
 9.18        103.414     -8.71113    0           
 9.2         103.414     -8.71113    0           
 9.22        103.414     -8.71113    0           
 9.24        103.414     -8.71113    0           
 9.26        103.414     -8.71113    0           
 9.28        103.414     -8.71113    0           
 9.3         103.414     -8.71113    0           
 9.32        103.414     -8.71113    0           
 9.34        103.414     -8.71113    0           
 9.36        103.414     -8.71113    0           
 9.38        103.414     -8.71113    0           
 9.4         103.414     -8.71113    0           
 9.42        103.414     -8.71113    0           
 9.44        103.414     -8.71113    0           
 9.46        103.414     -8.71113    0           
 9.48        103.414     -8.71113    0           
 9.5         103.414     -8.71113    0           
 9.52        103.414     -8.71113    0           
 9.54        103.414     -8.71113    0           
 9.56        103.414     -8.71113    0           
 9.58        103.414     -8.71113    0           
 9.6         103.414     -8.71113    0           
 9.62        103.414     -8.71113    0           
 9.64        103.414     -8.71113    0           
 9.66        103.414     -8.71113    0           
 9.68        103.414     -8.71113    0           
 9.7         103.414     -8.71113    0           
 9.72        103.414     -8.71113    0           
 9.74        103.414     -8.71113    0           
 9.76        103.414     -8.71113    0           
 9.78        103.414     -8.71113    0           
 9.8         103.414     -8.71113    0           
 9.82        103.414     -8.71113    0           
 9.84        103.414     -8.71113    0           
 9.86        103.414     -8.71113    0           
 9.88        103.414     -8.71113    0           
 9.9         103.414     -8.71113    0           
 9.92        103.414     -8.71113    0           
 9.94        103.414     -8.71113    0           
 9.96        103.414     -8.71113    0           
 9.98        103.414     -8.71113    0           
 10          103.414     -8.71113    0           
 10.02       103.414     -8.71113    0           
 10.04       103.414     -8.71113    0           
 10.06       103.414     -8.71113    0           
 10.08       103.414     -8.71113    0           
 10.1        103.414     -8.71113    0           
 10.12       103.414     -8.71113    0           
 10.14       103.414     -8.71113    0           
 10.16       103.414     -8.71113    0           
 10.18       103.414     -8.71113    0           
 10.2        103.414     -8.71113    0           
 10.22       103.414     -8.71113    0           
 10.24       103.414     -8.71113    0           
 10.26       103.414     -8.71113    0           
 10.28       103.414     -8.71113    0           
 10.3        103.414     -8.71113    0           
 10.32       103.414     -8.71113    0           
 10.34       103.414     -8.71113    0           
 10.36       103.414     -8.71113    0           
 10.38       103.414     -8.71113    0           
 10.4        103.414     -8.71113    0           
 10.42       103.414     -8.71113    0           
 10.44       103.414     -8.71113    0           
 10.46       103.414     -8.71113    0           
 10.48       103.414     -8.71113    0           
 10.5        103.414     -8.71113    0           
 10.52       103.414     -8.71113    0           
 10.54       103.414     -8.71113    0           
 10.56       103.414     -8.71113    0           
 10.58       103.414     -8.71113    0           
 10.6        103.414     -8.71113    0           
 10.62       103.414     -8.71113    0           
 10.64       103.414     -8.71113    0           
 10.66       103.414     -8.71113    0           
 10.68       103.414     -8.71113    0           
 10.7        103.414     -8.71113    0           
 10.72       103.414     -8.71113    0           
 10.74       103.414     -8.71113    0           
 10.76       103.414     -8.71113    0           
 10.78       103.414     -8.71113    0           
 10.8        103.414     -8.71113    0           
 10.82       103.414     -8.71113    0           
 10.84       103.414     -8.71113    0           
 10.86       103.414     -8.71113    0           
 10.88       103.414     -8.71113    0           
 10.9        103.414     -8.71113    0           
 10.92       103.414     -8.71113    0           
 10.94       103.414     -8.71113    0           
 10.96       103.414     -8.71113    0           
 10.98       103.414     -8.71113    0           
 11          103.414     -8.71113    0           
 11.02       103.414     -8.71113    0           
 11.04       103.414     -8.71113    0           
 11.06       103.414     -8.71113    0           
 11.08       103.414     -8.71113    0           
